"total","lam_1","lam_2","PC_1_AH3M","PC_1_BCM","PC_1_BOAX","PC_1_COFB","PC_1_COSV","PC_1_DPFB","PC_1_DPSV","PC_1_FCS1","PC_1_GERv1","PC_1_GRM","PC_1_H3S1","PC_1_H3S7","PC_1_KCDv1","PC_1_KOMP","PC_1_MBFB","PC_1_MBSV","PC_1_MM3v1","PC_1_NLv1","PC_1_OFB","PC_1_PPFB","PC_1_S8H","PC_1_SAN2","PC_1_SDFB","PC_1_SHH5","PC_1_SKFB","PC_1_SN1v3","PC_1_SODL","PC_1_STH","PC_1_SVA12","PC_1_SVA6","PC_1_SZFB","PC_1_TKFB","PC_1_TWFB","PC_1_TWSV","PC_1_UFB","PC_1_WCFB","PC_1_WHW","PC_1_YMv2","PC_2_AH3M","PC_2_BCM","PC_2_BOAX","PC_2_COFB","PC_2_COSV","PC_2_DPFB","PC_2_DPSV","PC_2_FCS1","PC_2_GERv1","PC_2_GRM","PC_2_H3S1","PC_2_H3S7","PC_2_KCDv1","PC_2_KOMP","PC_2_MBFB","PC_2_MBSV","PC_2_MM3v1","PC_2_NLv1","PC_2_OFB","PC_2_PPFB","PC_2_S8H","PC_2_SAN2","PC_2_SDFB","PC_2_SHH5","PC_2_SKFB","PC_2_SN1v3","PC_2_SODL","PC_2_STH","PC_2_SVA12","PC_2_SVA6","PC_2_SZFB","PC_2_TKFB","PC_2_TWFB","PC_2_TWSV","PC_2_UFB","PC_2_WCFB","PC_2_WHW","PC_2_YMv2"
0.687462159014244,0.663809304768999,0.284329829435337,-0.140989379656816,-0.124140398380763,-0.151445806152806,-0.00943220506996036,0.114287119240268,0.161468982878112,0.115112405781904,-0.151445806152806,0.0795221709690289,-0.174633391417058,-0.151445806152806,-0.130194203989311,-0.171795415880807,-0.160162042109414,-0.132434714955335,0.416078091899124,-0.122982543271912,0.178853811733116,0.309611403561641,0.0132669696312827,0.219488411695217,-0.151445806152806,-0.0771917460206476,0.105686316155223,0.0386586792680976,0.156851425235464,0.0650084325061897,-0.151445806152806,-0.145464700504931,0.0965324678031989,0.373380231164658,0.183758421208067,-0.019846354808899,-0.0897973138164794,-0.0704464096729604,-0.0112338251713695,-0.139774819307113,-0.149816845932782,0.0286927866777557,0.036218532572525,-0.0705722568369839,0.0772689933267695,0.105563734236066,-0.107759610708518,0.0999394674892425,-0.0705722568369832,-0.282194517976343,-0.0934105579511007,-0.0705722568369801,0.0276265980280796,-0.0876560385156212,-0.0781300847690292,0.0325942621897634,0.0993323381972495,-0.103685183671592,0.0348964145075334,-0.187370376382356,0.462807157643915,0.391730081612254,-0.0705722568369832,-0.171757152473345,-0.0884658572426702,0.127970106259011,0.11527384433729,-0.228384457551462,-0.0705722568369829,0.0310624026400293,-0.0229164664665186,-0.274374473164259,-0.21444831711721,0.377938322997321,0.00258883281600892,0.0967950022779679,0.103275156198672,0.017359306120083,0.0244810380474101
1.32256902091228,1.00487903161391,0.28770069791235,-0.271590564316885,-0.111930756679304,-0.0822115022902658,0.140716931328792,0.17880277997002,0.224487070963364,0.0440468646735002,-0.248107761523512,-0.0377403407499344,-0.249881085525165,0.0612352751831336,0.0397401271697243,-0.169835336211744,-0.306538846225013,-0.217527000698794,0.107850775219601,-0.0140323325770147,-0.037982390840031,0.177552022246198,0.236718751940874,0.12796061158205,-0.100807440679441,0.0406837594908101,0.197158539544688,0.258843746533367,-0.0704799046188302,-0.022086098722197,-0.0681959562487792,-0.0500849890681534,-0.130881512769801,0.161650570019359,0.17752505346123,0.188958867731301,-0.227644502955287,0.180165765981888,0.144750736382403,-0.104488513308158,-0.166801413413994,0.00992111298853186,-0.0959294255124211,-0.111485769014632,-0.0242325724779231,0.00952247542280599,-0.222234103731607,0.272849591726335,0.110122480027173,-0.0790061813855609,-0.107551697250784,0.147954617720664,0.0670774756927354,-0.177354338871589,-0.0451698852769949,-0.00724346399892335,0.105345811887498,0.184949004383809,0.105473697805863,0.0202360706256053,-0.47161131695464,0.207725575934554,-0.185847461858934,-0.234251888954241,0.0509966261733632,-0.0826674580600098,-0.0823001161431932,0.11981614161536,0.284599787851011,0.121704786354857,-0.23823486897829,-0.206924685996494,0.081014277327135,0.0736554767864316,-0.0917154428517098,0.00205101643468163,0.286199127780116,0.141843556177808,0.0607019666075985
0.933323805784983,0.705865081049409,0.404854348669222,0.0647718794993581,-0.118786374363197,-0.0673853051123738,0.0912005911322218,-0.0777894808231804,0.205102879353417,-0.139835878583636,-0.0424691298180491,0.108844204011242,-0.260868997481803,0.232085867050745,-0.101682664705169,0.0146281777935297,-0.132352415375658,-0.0817066437243611,0.0330775527410812,-0.232301556877007,-0.14116207565829,0.339699301364872,0.250317889129671,0.112893846668883,0.0673515737619696,-0.100505547046147,0.104925101086804,0.0487150323410052,-0.0324606075790489,-0.242601455170934,0.0183794730546142,-0.0567271923399625,0.0315293433283498,0.255833989426454,0.067008925551101,0.276795387052282,-0.242601455170934,0.20125519242236,0.0438847630142781,-0.223955438644719,-0.27310875130977,0.18006250704514,0.148661556501817,-0.186305006137098,-0.0242451610399965,-0.174014562310612,-0.217119972362791,-0.198093321198785,0.161219606891524,-0.141534991352526,0.0254942350896731,0.0321737125105887,0.0148530415484422,-0.108519287723434,0.0508145505497622,0.147125201255619,-0.0945578772672348,0.00807366467178737,-0.154219891661329,0.201957060880817,-0.166734924241921,0.121251191804603,0.42264145815334,-0.0545212371478261,-0.25230232530341,-0.216012321938399,0.312676629081144,0.0239733363269797,0.161060849695753,-0.117331839679186,0.114436127487352,0.211147010402417,-0.22798059655452,0.0897963236889204,0.0239733363269801,-0.189567790538871,-0.0419615337187928,0.080203010904023,0.0334282293600577
3.28129404637042,1.07270290160384,0.865701963317236,0.357680514901262,-0.0389203161407122,-0.137168402693054,-0.0585559058312136,-0.186848406558854,-0.0136253142065684,-0.14929428375762,-0.127079964950743,0.0235966831380244,-0.142422019951363,0.107482636379296,0.136214731714712,-0.0386526435855173,-0.202003022982778,0.129575571283346,0.0497486015618847,-0.248659788908331,-0.315379681715713,0.13295661014833,0.170950818092096,-0.0342594723921717,-0.0953755281411686,0.313100403117573,-0.00403569406996133,0.18879860997792,-0.257839596010746,-0.0876521585692239,0.012616289179299,-0.0707707667443821,-0.070770766744382,0.320476871940985,0.315478250104011,0.0957354843552247,-0.0399334851958273,-0.0585559058312135,0.0859142706109454,-0.0309577033137359,-0.0315655182096299,-0.330567438531218,-0.330912502332448,-0.129026363323508,0.209150365183609,0.10144939433954,0.305910245295942,0.1902842119009,-0.0552889788656222,-0.276331126627998,-0.122274489934821,-0.222121201031439,-0.101662494137317,-0.269235256742774,-0.0762711480771544,0.229179339756637,-0.0255194661317374,0.0490748908229844,0.0735169355103288,0.226716841557611,0.104072158533169,0.0389245609402523,0.0478910384042955,0.0312043959926506,-0.125435059150843,0.0876440690642783,-0.0892396097396813,-0.169419196899285,0.154934500738717,0.00581427892115272,0.00581427892115266,0.0391294585436234,0.0277451545247486,0.137014737011247,0.0213887036162054,0.209150365183609,0.205961680709441,-0.168681594112732,-0.00998567983351337
3.75985943533943,1.27799495340219,0.919628287456486,-0.207079246161081,0.0299328018207056,0.0270808170907911,0.133728545242886,-0.26566434374762,0.194860060816885,-0.193832121004028,0.00294289470435438,-0.0411464853028001,0.121462724861262,-0.191628664153528,-0.111307172802089,-0.0169417392280506,-0.139055371839269,0.197021114629851,-0.193832121004028,-0.0592278409202582,-0.0536197832986796,0.197021114629851,0.26703626748126,0.047206000858504,-0.00856358966415607,0.11152902281126,-0.111626966397429,0.209119618460137,0.0750618102968307,0.0845168267729396,-0.18065378728091,-0.258153726528441,-0.258153726528441,0.115087873284919,0.115087873284919,0.259507889930052,-0.228890695867724,0.133728545242886,0.306100581669143,-0.0488916811486518,-0.059763321012255,0.086429094665562,0.294723817715097,0.162882378269382,-0.0896702153481087,-0.13956947503544,-0.114730500445092,-0.132153134393784,0.0221935890908113,0.129737239431533,-0.12135229986755,0.0333391024728674,0.285741334273213,-0.0656307024148271,0.112340310665101,-0.0315882217901152,-0.132153134393784,0.0379123987440605,0.0510851534142252,-0.0315882217901152,-0.0367603989205591,-0.230668311748259,0.420764428064533,-0.0873925986755942,-0.0956443157049206,-0.0585336886313445,0.517366216336103,0.0470121032765828,-0.133563994292457,-0.134185038741873,-0.134185038741873,-0.0636724126004862,-0.0636724126004862,-0.112501095869274,-0.154778283615657,-0.0896702153481087,-0.0985381120576501,-0.0151588389566823,0.165833495564969
3.59166164909539,1.54841846875567,0.69200864587472,-0.103002151176958,0.184304055563898,0.119934355644563,-0.103520507806941,0.131427069885336,-0.366676028508518,0.12108828190233,-0.092002804746979,0.190671482943594,-0.0578977203160171,-0.00286117008465262,-0.0135128935315122,0.0902711464759229,0.160832316324409,-0.0119064174400926,0.129157947719553,0.121295935128716,0.135285239780226,-0.100492939265674,-0.235943671290586,-0.143584719808985,0.200367473228364,-0.102738213819442,0.146604351793972,-0.0778180612012384,0.24854903299982,-0.225023861637301,0.188362357933616,-0.0272539543218662,-0.0248749477968336,-0.375744818705495,-0.266617784385241,-0.119571480894974,0.134205291132223,-0.0979600731457245,-0.0845494305927464,0.136791669398513,0.194405642622721,-0.0844694449891253,-0.0107603274327912,-0.152952324549348,0.0920121666982056,0.199341208263486,0.066329524030071,0.110780621243338,-0.101010871635918,-0.239704807407536,0.0450449043675803,-0.363422791032023,-0.342792449829653,0.0639876210252006,-0.0476479095119634,0.0815185283652912,0.143654574770992,0.168843577368594,0.133806144563454,0.116415384814899,-0.0145224387713458,0.0571260436402619,-0.314869640394737,-0.113669022542401,0.0832212047090627,0.0602614855412886,-0.344752165039801,0.0217463906132116,0.0257209833676367,0.288347518347117,0.2122116084989,-0.170997976119855,-0.16709168903563,0.0275435240552411,0.150976662699147,0.106745091859412,0.0138832898756498,0.150581757449455,0.0485640421246335
4.21845195937239,1.58345850023528,0.903452641028508,0.0864735583670119,0.130612069036569,0.165341912901698,-0.171929755015015,0.0711117744813165,-0.181642992166636,0.00735539377613551,0.031095629969832,0.179438759779145,-0.345188079938871,-0.0395117280767202,-0.0210551755679724,0.0579642990265523,0.122098091436537,-0.136422977720245,0.23715349415725,0.0399319874798338,-0.0320228899893392,-0.136422977720245,-0.134119141148899,-0.0935763751862487,0.0810384404544901,-0.244256310976487,0.255084099144113,-0.0144582105953723,0.052336098302641,0.0418682582958482,0.0596284308709093,0.23715349415725,0.23715349415725,-0.244256310976487,-0.244256310976487,-0.192979869660801,0.135379526552877,-0.166819834673571,-0.171929755015015,0.316271658748126,0.0263582243090237,-0.265147134155163,0.19957026046559,0.171310698360424,0.0523648050237245,0.0190264703750726,-0.153304375620488,-0.0731950369971649,0.29043749442802,0.186952439885336,-0.0768341744073981,0.108738591964487,-0.00968572112598308,0.0932353452296598,0.205672352095175,-0.0160352127173001,-0.175343661839114,-0.0670073577292966,-0.040072786829124,-0.0160352127173002,0.106090827703899,-0.0301128695442573,0.271469135731221,-0.119916341860306,-0.194210593729964,-0.222064966702255,0.354757992974416,0.160071734590723,0.0233536333740175,-0.175343661839114,-0.175343661839115,-0.119916341860306,-0.119916341860306,-0.00700295483588984,0.0268277524813928,-0.0716414260642762,0.0523648050237245,-0.367295758997112,0.17318125356435
4.11593981574044,1.27845144985887,0.951222848306147,-0.19589580572471,-0.0252100920516636,-0.0759864563247259,0.269698144527176,-0.18009805505044,0.0789498773042625,-0.168189472237481,0.102496236914966,0.259787163136867,0.348331964545182,-0.00263192935307983,-0.00730249689231527,0.0996774427486565,0.0535679726794293,0.0964878775766605,-0.189850952501356,-0.142134478425659,-0.0423104346455608,0.0964878775766605,0.165724522797764,0.0820768863736114,0.0677636894590323,0.0900673412865551,-0.275118539529157,0.046372288238848,0.117767881629998,-0.129588558184292,-0.221932542896485,-0.211884525285188,-0.211884525285188,0.090067341286555,0.0900673412865551,0.0360645509074699,-0.159227872858982,0.180659829609912,0.269698144527176,-0.239590858772417,-0.162976778394638,-0.201800876853169,0.0837221768281071,0.18565294169817,0.000466404262263,0.0470621969889004,-0.126777544799019,0.0801413919316222,0.283197730689419,0.267719190844236,-0.279341701854753,0.100372275356954,0.0639602064885061,0.058386876299848,0.180774784981711,-0.0852121182074455,0.119224448727025,0.00622585067782615,-0.039030462043563,-0.0852121182074454,-0.117095485979701,-0.0470268379421976,0.240006453758918,-0.131690321263857,-0.114635331892323,-0.308485956009913,0.267873277553191,0.112901185790804,0.0796562983365243,-0.096654242814434,-0.0966542428144339,-0.131690321263857,-0.131690321263857,-0.0978317609685321,0.0919091722430877,-0.0703602860280991,0.000466404262262965,-0.378596511599225,0.270067174086448
0.977227426451197,0.552006607107418,0.459944580038662,0.084204761176779,0.129563736446665,-0.164879491866102,0.0638566991576716,-0.0778860758326311,0.0782602297929687,0.0578246052782737,0.101823061944026,0.118167726928095,-0.219843011163657,0.12807578903281,0.105245129061286,0.129253506496901,-0.41675717838959,-0.302568207739164,-0.304783547533761,-0.0589800310195878,0.0464812735273394,-0.302568207739164,0.0600399450728696,-0.077886075832631,0.134394184522514,0.0600399450728695,0.119794222402171,0.15164637121482,0.189893783180159,-0.365287754516286,0.0975928083013937,0.0938426490119251,0.093842649011925,0.0600399450728695,0.0600399450728695,-0.201083416990848,0.087243812038808,0.0723740392127326,0.0811356004975155,0.146174378300676,-0.058327798205513,0.132540059263974,-0.127427474868407,-0.384032175852081,-0.052807750154641,-0.010988131045203,0.0914988377313939,0.056382381614848,-0.15304423435109,0.00244434295317295,-0.0691406909774855,-0.139966727222257,-0.00332227603560803,-0.225996236551972,-0.0826325453793103,0.246237627934782,0.198525865921128,-0.133828946665399,-0.0282520901248733,0.246237627934776,0.104094143628493,-0.0109881310452009,-0.00977260253136691,0.104094143628483,0.17013592062033,0.262612241306684,-0.351633824993654,-0.14642225784706,0.0970001072095938,0.0975344668548944,0.0975344668548892,0.104094143628477,0.10409414362848,-0.0147595593379361,-0.07635244951659,0.10641289992737,-0.108100098569449,0.246293598269462,-0.338298815841632
3.67361886845312,1.24022208478678,0.923625156698202,-0.126301713372421,0.245289829306037,0.0282969637713197,-0.0161213915443546,0.149688521539563,-0.123708729321075,-0.132424803630017,0.176927059354134,0.232539895275406,0.274006880460893,-0.15995673460645,-0.0710977015063872,0.264957000972649,0.151484253404558,-0.104103391015671,0.0531425894056605,0.166391570083765,-0.129745191997641,-0.104103391015671,-0.289670784051348,0.153248974292519,0.12249973521902,-0.289670784051348,0.0418292279691534,-0.136631066126606,0.00353586290755372,0.204155522665506,0.0314932528758284,0.0280497742506087,0.0280497742506087,-0.289670784051348,-0.289670784051348,-0.0313815723328933,0.0456089662378343,-0.241014178380984,-0.0161213915443545,0.0376163431334239,0.112582395223876,0.119519463395638,0.0622867622309758,-0.0172740267662555,-0.0878349354241188,-0.176983932321389,-0.231786419875977,0.128101142002837,0.283199960988424,0.0533001675667697,-0.285860578369692,0.317737108911573,0.228989921799771,0.156675951484801,0.0565590179670961,-0.218903939432449,-0.094683012237669,-0.0486553931881829,0.273690290729673,-0.218903939432449,0.00388021480805754,-0.183609556003352,0.279595462741612,0.00388021480805756,-0.0941854765720238,-0.249994230383986,0.292867042486263,0.0590815379917538,-0.0766889648802857,0.0774818624537498,0.0774818624537498,0.00388021480805751,0.00388021480805752,-0.160673415190646,-0.107613559017638,-0.0300031221596962,-0.0878349354241188,-0.0852706434874853,-0.0253283342695044
3.16198540660671,1.0512755381588,0.859629025766314,0.0206173788711035,0.0760126743020289,-0.012566330664169,-0.153296807698235,0.238446860249387,-0.301198275136892,0.0818100524986327,0.0465602121203305,-0.0270054687562356,0.308133098540654,0.112519162133422,0.0293454520903496,0.181156766614646,0.1979575676396,-0.190616849433939,0.0588161261092033,0.0623193628905798,0.0987945027221339,-0.190616849433939,-0.16762292304451,0.266097293852822,0.183080389275443,-0.16762292304451,0.0550920851547117,-0.301198275136892,0.192483091078199,-0.0482222943790248,0.0593998923210226,0.132248718938787,0.132248718938787,-0.16762292304451,-0.16762292304451,-0.230310206488572,0.0623961507485063,-0.192153826431949,-0.244484426541717,-0.00712107853977281,-0.0262531762709693,0.104360722737788,0.0230804754966957,-0.191301155746111,-0.224554024788621,0.00618993184104974,-0.0983760608856428,0.247535535818479,-0.24276561457724,-0.0828661978457422,-0.171664844824241,-0.0587487819394094,0.167855938112398,-0.197980675427945,-0.175468950550414,0.00721627339089028,0.166951678370943,0.0496859892719254,0.277584760114732,0.00721627339089029,0.0878001308384265,0.0406973063009784,-0.253171184091875,0.0878001308384265,0.0863153356668768,-0.0983760608856429,-0.406318637838559,0.0317822830424182,0.198031089872254,0.239524419295773,0.239524419295773,0.0878001308384265,0.0878001308384265,-0.0129394477515417,0.16750928975044,-0.127567625845373,-0.141505872307009,-0.0768744311618623,0.148217321343218
